Problem_ID,Subcat,problem_text,problem_latex,answer_latex
C_5x5_nullity_012,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} 2 & -1 & 1 & 1 & -2 \\ -2 & -5 & 1 & -3 & 1 \\ 5 & 4 & 2 & -3 & 5 \\ -1 & 0 & -4 & 5 & 2 \\ -2 & -1 & 1 & -2 & 5 \end{bmatrix},\text{nullity}(A) = 0
C_5x5_nullity_013,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} 3 & 0 & 3 & -5 & -5 \\ 0 & -1 & -2 & 4 & 3 \\ 1 & 0 & 0 & 1 & 4 \\ 3 & 4 & -2 & -3 & 0 \\ 3 & 1 & -5 & 4 & 4 \end{bmatrix},\text{nullity}(A) = 0
C_5x5_nullity_014,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} 2 & 4 & 4 & 2 & -3 \\ -1 & 2 & -3 & -3 & 1 \\ 3 & 2 & 7 & 5 & -4 \\ 2 & 2 & -10 & -8 & 11 \\ -3 & -1 & 0 & 0 & -3 \end{bmatrix},\text{nullity}(A) = 2
C_5x5_nullity_015,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} -5 & -4 & 4 & -1 & -2 \\ 3 & 5 & 2 & 2 & 1 \\ 5 & -2 & 5 & 1 & -4 \\ -4 & 3 & -4 & 2 & 0 \\ -3 & 5 & -4 & -4 & -3 \end{bmatrix},\text{nullity}(A) = 0
C_5x5_nullity_016,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} 3 & -3 & -1 & 3 & -3 \\ 2 & -4 & -1 & -7 & 13 \\ -3 & 1 & 2 & -4 & 4 \\ 0 & -8 & 2 & -16 & 25 \\ 4 & -4 & -2 & 0 & 3 \end{bmatrix},\text{nullity}(A) = 2
C_5x5_nullity_017,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} -4 & -5 & -4 & 5 & -4 \\ 5 & -3 & -2 & -5 & -1 \\ -4 & 1 & 0 & 0 & 4 \\ -1 & 3 & -2 & 3 & 0 \\ 1 & 5 & 2 & 4 & -2 \end{bmatrix},\text{nullity}(A) = 0
C_5x5_nullity_018,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} 4 & 4 & 0 & -1 & 4 \\ 6 & 1 & 0 & -4 & 3 \\ -2 & 3 & 0 & 3 & 1 \\ 3 & 4 & 1 & -4 & 3 \\ 4 & 0 & -3 & -4 & 1 \end{bmatrix},\text{nullity}(A) = 1
C_5x5_nullity_019,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} 2 & 2 & 0 & 5 & -5 \\ -5 & 1 & 3 & -4 & 1 \\ -4 & -1 & 3 & -5 & -3 \\ 5 & -3 & -4 & -1 & -5 \\ -3 & 5 & 4 & -5 & 4 \end{bmatrix},\text{nullity}(A) = 0
C_5x5_nullity_020,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} -4 & 0 & 3 & -1 & 3 \\ -8 & -2 & 3 & 5 & -3 \\ -3 & 0 & 0 & -1 & 2 \\ 3 & 1 & -3 & -3 & 2 \\ 9 & 1 & -3 & -1 & -2 \end{bmatrix},\text{nullity}(A) = 2
C_5x5_pow2_001,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} -2 & 0 & -3 & 1 & 2 \\ 1 & -1 & -3 & 0 & -1 \\ 1 & -1 & -2 & -1 & -1 \\ 0 & -3 & 1 & 2 & -1 \\ -3 & 1 & 0 & -1 & 3 \end{bmatrix},A^2 = \begin{bmatrix} -5 & 2 & 13 & 1 & 4 \\ -3 & 3 & 6 & 5 & 3 \\ -2 & 5 & 3 & 2 & 3 \\ 1 & -5 & 9 & 4 & -3 \\ -2 & 5 & 5 & -8 & 3 \end{bmatrix}
C_5x5_pow2_002,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} 2 & -3 & 3 & 2 & 3 \\ -1 & -2 & 3 & -3 & 2 \\ 2 & -1 & 2 & 3 & -2 \\ 2 & -1 & -1 & 2 & -1 \\ 1 & 3 & -1 & 1 & -1 \end{bmatrix},A^2 = \begin{bmatrix} 20 & 4 & -2 & 29 & -11 \\ 2 & 13 & -2 & 9 & -12 \\ 13 & -15 & 6 & 17 & -1 \\ 6 & -8 & 0 & 7 & 5 \\ -2 & -12 & 10 & -9 & 11 \end{bmatrix}
C_5x5_pow2_003,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} 0 & 1 & 3 & 3 & 1 \\ -2 & -2 & 1 & 2 & -2 \\ -1 & -1 & -1 & -2 & 2 \\ 3 & -2 & 0 & 2 & 3 \\ 3 & 2 & 1 & 0 & 3 \end{bmatrix},A^2 = \begin{bmatrix} 7 & -9 & -1 & 2 & 16 \\ 3 & -7 & -11 & -8 & 4 \\ 3 & 10 & -1 & -7 & -1 \\ 19 & 9 & 10 & 9 & 22 \\ 4 & 4 & 13 & 11 & 10 \end{bmatrix}
C_5x5_pow2_004,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} 1 & 1 & 3 & -3 & 1 \\ -3 & -1 & 0 & -1 & 3 \\ -2 & 3 & 0 & 1 & -1 \\ 3 & -2 & 2 & 2 & 2 \\ -2 & -3 & 2 & 2 & -2 \end{bmatrix},A^2 = \begin{bmatrix} -19 & 12 & -1 & -5 & -7 \\ -9 & -9 & -5 & 14 & -14 \\ -6 & -4 & -6 & 3 & 11 \\ 7 & 1 & 17 & 3 & -5 \\ 13 & 9 & -6 & 11 & -5 \end{bmatrix}
C_5x5_pow2_005,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} -3 & 3 & 1 & -1 & 0 \\ 1 & 2 & -3 & -3 & -2 \\ -1 & 0 & 2 & -1 & 2 \\ -3 & 3 & 2 & -1 & -1 \\ 2 & 3 & 2 & 3 & -2 \end{bmatrix},A^2 = \begin{bmatrix} 14 & -6 & -12 & -6 & -3 \\ 7 & -8 & -21 & -7 & -3 \\ 8 & 0 & 5 & 6 & 1 \\ 11 & -9 & -12 & -10 & 1 \\ -18 & 15 & -1 & -22 & -1 \end{bmatrix}
C_5x5_pow2_006,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} 0 & 3 & -3 & -3 & 0 \\ 1 & -3 & -1 & -1 & -3 \\ 3 & -3 & -2 & -1 & -1 \\ 1 & -2 & -2 & 3 & 3 \\ -2 & 2 & 0 & -2 & 1 \end{bmatrix},A^2 = \begin{bmatrix} -9 & 6 & 9 & -9 & -15 \\ -1 & 11 & 4 & 4 & 4 \\ -8 & 24 & 0 & -5 & 7 \\ -11 & 15 & -3 & 4 & 20 \\ -2 & -6 & 8 & -4 & -11 \end{bmatrix}
C_5x5_pow2_007,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} 1 & 1 & 0 & 0 & 0 \\ 0 & -3 & 0 & -1 & -2 \\ 1 & 2 & -2 & 1 & 2 \\ -2 & 0 & -2 & -2 & 2 \\ -3 & -1 & -2 & -3 & 0 \end{bmatrix},A^2 = \begin{bmatrix} 1 & -2 & 0 & -1 & -2 \\ 8 & 11 & 6 & 11 & 4 \\ -9 & -11 & -2 & -12 & -6 \\ -6 & -8 & 4 & -4 & -8 \\ 1 & -4 & 10 & 5 & -8 \end{bmatrix}
C_5x5_pow2_008,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} 0 & -3 & -3 & -1 & 1 \\ -1 & 1 & -1 & -2 & 2 \\ 1 & -1 & 1 & 3 & 2 \\ -2 & 1 & 3 & 2 & 3 \\ -3 & 2 & -2 & 1 & 2 \end{bmatrix},A^2 = \begin{bmatrix} -1 & 1 & -5 & -4 & -13 \\ -4 & 7 & -9 & -6 & -3 \\ -10 & 2 & 4 & 12 & 14 \\ -11 & 12 & 8 & 16 & 18 \\ -12 & 18 & 4 & -3 & 4 \end{bmatrix}
C_5x5_pow2_009,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} 3 & 1 & 0 & 3 & -2 \\ 3 & 3 & 0 & 1 & -3 \\ 3 & 0 & 1 & 2 & 0 \\ -3 & 3 & -2 & -2 & -2 \\ 3 & -1 & 0 & 1 & -2 \end{bmatrix},A^2 = \begin{bmatrix} -3 & 17 & -6 & 2 & -11 \\ 6 & 18 & -2 & 7 & -11 \\ 6 & 9 & -3 & 7 & -10 \\ -6 & 2 & 2 & -8 & 5 \\ -3 & 5 & -2 & 4 & -1 \end{bmatrix}
C_5x5_pow2_010,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} 1 & 0 & 2 & -1 & 2 \\ 2 & 3 & -2 & -2 & -2 \\ 0 & 2 & -2 & 0 & 0 \\ 2 & -3 & -1 & 3 & 2 \\ -2 & -1 & -1 & 2 & -1 \end{bmatrix},A^2 = \begin{bmatrix} -5 & 5 & -3 & 0 & -2 \\ 8 & 13 & 6 & -18 & -4 \\ 4 & 2 & 0 & -4 & -4 \\ -2 & -22 & 7 & 17 & 14 \\ 2 & -10 & -1 & 8 & 3 \end{bmatrix}
C_5x5_pow2_011,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} 1 & 3 & 3 & -3 & -3 \\ -2 & -1 & 1 & 2 & -1 \\ 1 & 3 & 0 & 3 & 2 \\ 1 & 0 & 1 & 3 & -3 \\ -3 & -2 & 3 & -1 & 1 \end{bmatrix},A^2 = \begin{bmatrix} 4 & 15 & -6 & 6 & 6 \\ 6 & 0 & -8 & 14 & 2 \\ -8 & -4 & 15 & 10 & -13 \\ 14 & 12 & -3 & 12 & -13 \\ 0 & 0 & -9 & 10 & 21 \end{bmatrix}
C_5x5_pow2_012,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} 0 & -2 & -1 & -3 & -2 \\ 1 & 1 & -3 & 0 & -3 \\ 2 & 2 & 0 & -3 & -3 \\ -2 & 1 & -1 & 3 & 0 \\ -3 & 0 & -1 & 2 & 0 \end{bmatrix},A^2 = \begin{bmatrix} 8 & -7 & 11 & -10 & 9 \\ 4 & -7 & -1 & 0 & 4 \\ 17 & -5 & -2 & -21 & -10 \\ -7 & 6 & -4 & 18 & 4 \\ -6 & 6 & 1 & 18 & 9 \end{bmatrix}
C_5x5_pow2_013,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} -1 & -1 & 1 & -3 & 1 \\ 0 & 1 & -2 & 1 & -2 \\ 3 & 2 & -3 & 3 & -3 \\ -2 & 2 & 2 & 2 & 0 \\ -3 & 2 & -1 & 0 & -3 \end{bmatrix},A^2 = \begin{bmatrix} 7 & -2 & -9 & -1 & -5 \\ -2 & -5 & 8 & -3 & 10 \\ -9 & -7 & 17 & -10 & 17 \\ 4 & 12 & -8 & 18 & -12 \\ 9 & -3 & -1 & 8 & 5 \end{bmatrix}
C_5x5_pow2_014,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} -1 & 0 & 3 & -2 & 3 \\ -3 & 2 & -1 & 3 & -1 \\ 2 & 2 & 1 & -3 & -2 \\ -3 & -3 & 3 & 1 & 0 \\ 3 & -1 & 2 & 2 & 3 \end{bmatrix},A^2 = \begin{bmatrix} 22 & 9 & 0 & -3 & 0 \\ -17 & -6 & -5 & 16 & -12 \\ -3 & 17 & -8 & -8 & -4 \\ 15 & -3 & 0 & -11 & -12 \\ 7 & -7 & 24 & -7 & 15 \end{bmatrix}
C_5x5_pow2_015,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} 3 & 0 & 0 & 2 & -1 \\ 3 & 0 & 2 & 1 & 3 \\ -3 & -2 & 0 & -3 & 3 \\ 3 & 2 & 0 & 1 & 0 \\ 0 & -2 & 0 & -1 & 1 \end{bmatrix},A^2 = \begin{bmatrix} 15 & 6 & 0 & 9 & -4 \\ 6 & -8 & 0 & -2 & 6 \\ -24 & -12 & -4 & -14 & 0 \\ 18 & 2 & 4 & 9 & 3 \\ -9 & -4 & -4 & -4 & -5 \end{bmatrix}
C_5x5_pow2_016,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} -2 & -3 & -2 & 1 & -3 \\ 0 & 3 & -2 & 0 & -3 \\ 3 & -3 & -3 & -1 & 3 \\ 3 & 3 & -1 & 3 & 0 \\ -3 & 0 & 0 & 3 & 3 \end{bmatrix},A^2 = \begin{bmatrix} 10 & 6 & 15 & -6 & 0 \\ 3 & 15 & 0 & -7 & -24 \\ -27 & -12 & 10 & 12 & 0 \\ 0 & 12 & -12 & 13 & -21 \\ 6 & 18 & 3 & 15 & 18 \end{bmatrix}
C_5x5_pow2_017,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} 3 & 0 & -3 & -3 & 1 \\ -2 & -3 & 1 & 3 & -2 \\ -1 & -2 & 3 & 3 & 0 \\ 3 & -1 & 0 & -1 & -3 \\ -1 & 0 & 2 & 1 & -1 \end{bmatrix},A^2 = \begin{bmatrix} 2 & 9 & -16 & -14 & 11 \\ 10 & 4 & 2 & -5 & -3 \\ 7 & -3 & 10 & 3 & -6 \\ 11 & 4 & -16 & -14 & 11 \\ -1 & -5 & 7 & 7 & -3 \end{bmatrix}
C_5x5_pow2_018,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} -2 & 2 & -3 & -3 & -1 \\ -1 & -1 & 3 & 1 & -1 \\ 0 & 3 & -3 & -2 & 2 \\ 2 & -1 & 3 & -2 & 0 \\ 1 & 1 & 2 & 0 & 1 \end{bmatrix},A^2 = \begin{bmatrix} -5 & -13 & 10 & 20 & -7 \\ 4 & 6 & -8 & -6 & 7 \\ -5 & -8 & 16 & 13 & -7 \\ -7 & 16 & -24 & -9 & 5 \\ -2 & 8 & -4 & -6 & 3 \end{bmatrix}
C_5x5_pow2_019,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} -3 & -1 & -2 & -2 & -2 \\ 0 & 1 & 2 & 2 & -1 \\ 0 & 1 & -1 & -1 & -1 \\ -2 & -1 & 1 & -2 & -3 \\ -3 & 3 & 2 & -3 & 3 \end{bmatrix},A^2 = \begin{bmatrix} 19 & -4 & 0 & 16 & 9 \\ -1 & -2 & 0 & -1 & -12 \\ 5 & -2 & 0 & 8 & 0 \\ 19 & -5 & -7 & 14 & 1 \\ 6 & 20 & 13 & 7 & 19 \end{bmatrix}
C_5x5_pow2_020,matrix_power,Compute A² for the 5×5 matrix A.,A = \begin{bmatrix} 0 & -3 & -3 & 0 & 2 \\ -1 & 2 & 1 & -3 & 2 \\ -3 & 2 & 2 & 1 & 1 \\ 3 & -3 & 1 & -1 & -2 \\ 0 & -3 & 1 & -2 & 1 \end{bmatrix},A^2 = \begin{bmatrix} 12 & -18 & -7 & 2 & -7 \\ -14 & 12 & 6 & -6 & 11 \\ -5 & 11 & 17 & -7 & -1 \\ -3 & -4 & -13 & 15 & 1 \\ -6 & -1 & -2 & 10 & 0 \end{bmatrix}
C_5x5_rank_001,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} -3 & 3 & 4 & 3 & -2 \\ 5 & -2 & -1 & -2 & -2 \\ 1 & -4 & 1 & -3 & 2 \\ 2 & -5 & 5 & 0 & -1 \\ 1 & -4 & -4 & -1 & -5 \end{bmatrix},\text{rank}(A) = 5
C_5x5_rank_002,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} -10 & 2 & -8 & 9 & 16 \\ 4 & 3 & 2 & 4 & -2 \\ 2 & 0 & -4 & 1 & 4 \\ -4 & 1 & -4 & 4 & 2 \\ 2 & 0 & -2 & 0 & -4 \end{bmatrix},\text{rank}(A) = 4
C_5x5_rank_003,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} 2 & 3 & 0 & 4 & -4 \\ -1 & 4 & -2 & -1 & 5 \\ -1 & -1 & -5 & -5 & 5 \\ 1 & 3 & -1 & 5 & 3 \\ -5 & -4 & 2 & 1 & -3 \end{bmatrix},\text{rank}(A) = 5
C_5x5_rank_004,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} -4 & 1 & -1 & -3 & 3 \\ 5 & -2 & -3 & -1 & -1 \\ 1 & 1 & -2 & 0 & 2 \\ 4 & -3 & -1 & -1 & -3 \\ 0 & -2 & 0 & 3 & 1 \end{bmatrix},\text{rank}(A) = 4
C_5x5_rank_005,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} 2 & 4 & 0 & -3 & -4 \\ 1 & 0 & -2 & -4 & 0 \\ 3 & 3 & 0 & 0 & -1 \\ 4 & -2 & 5 & -2 & -1 \\ -4 & 5 & 4 & 0 & 4 \end{bmatrix},\text{rank}(A) = 5
C_5x5_rank_006,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} 3 & -2 & 1 & -4 & -4 \\ -6 & 4 & -2 & 8 & 8 \\ 4 & 0 & 1 & -4 & -1 \\ 3 & 4 & -2 & 4 & -3 \\ 2 & -4 & -2 & 0 & 1 \end{bmatrix},\text{rank}(A) = 4
C_5x5_rank_007,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} -1 & 4 & -1 & 4 & -1 \\ -6 & 8 & -4 & 1 & -7 \\ 0 & 4 & -3 & 0 & -3 \\ -4 & 0 & -2 & 0 & -3 \\ -1 & 0 & 2 & -3 & 0 \end{bmatrix},\text{rank}(A) = 4
C_5x5_rank_008,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} -1 & -4 & -5 & 4 & -1 \\ 1 & -4 & 1 & 5 & 4 \\ -2 & 5 & 4 & -1 & -4 \\ -1 & 1 & 1 & 1 & -5 \\ 0 & 5 & -5 & 5 & 5 \end{bmatrix},\text{rank}(A) = 5
C_5x5_rank_009,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} 2 & 1 & -5 & -1 & 1 \\ -4 & -1 & 4 & 1 & 1 \\ 5 & 2 & 0 & -4 & -5 \\ -3 & 3 & 0 & 3 & 0 \\ -5 & -5 & 2 & -4 & 4 \end{bmatrix},\text{rank}(A) = 5
C_5x5_rank_010,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} 19 & 2 & -3 & -6 & 0 \\ -4 & 4 & 0 & 3 & 3 \\ -3 & 2 & -2 & -2 & -3 \\ 2 & 4 & -3 & -3 & -2 \\ -5 & -2 & 1 & 1 & -1 \end{bmatrix},\text{rank}(A) = 3
C_5x5_rank_011,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} 26 & 3 & 5 & 4 & -32 \\ -2 & 3 & -2 & -3 & -4 \\ 4 & 6 & -2 & -4 & -16 \\ 6 & -3 & 3 & 4 & 0 \\ 4 & 0 & 1 & 1 & -4 \end{bmatrix},\text{rank}(A) = 2
C_5x5_rank_012,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} -4 & 6 & 8 & 6 & 8 \\ 4 & -2 & -2 & 2 & 0 \\ -4 & 4 & 5 & 2 & 4 \\ 8 & -4 & -4 & 4 & 0 \\ 0 & -2 & -3 & -4 & -4 \end{bmatrix},\text{rank}(A) = 2
C_5x5_rank_013,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} -13 & 4 & -5 & -20 & 5 \\ 3 & -2 & -3 & 4 & -2 \\ 1 & -4 & 1 & 0 & 1 \\ -1 & 0 & 1 & 2 & -3 \\ -4 & -2 & -4 & -4 & -2 \end{bmatrix},\text{rank}(A) = 4
C_5x5_rank_014,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} -6 & 8 & -8 & 8 & -4 \\ -3 & -4 & -1 & 4 & 2 \\ 0 & 0 & 4 & 4 & 0 \\ -3 & 4 & -4 & 4 & -2 \\ 12 & -16 & 16 & -16 & 8 \end{bmatrix},\text{rank}(A) = 3
C_5x5_rank_015,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} 1 & -4 & -1 & -4 & 0 \\ -5 & -5 & -3 & 0 & 1 \\ -2 & -4 & 4 & 0 & -1 \\ 4 & -4 & -3 & -5 & 5 \\ 2 & -2 & -5 & 3 & 5 \end{bmatrix},\text{rank}(A) = 5
C_5x5_rank_016,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} -2 & -2 & -7 & 1 & 3 \\ 0 & 4 & 1 & 3 & -1 \\ 0 & -8 & -2 & -6 & 2 \\ -6 & 6 & -18 & 12 & 6 \\ -1 & 1 & -3 & 2 & 1 \end{bmatrix},\text{rank}(A) = 2
C_5x5_rank_017,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} 4 & 3 & -4 & -3 & -1 \\ 0 & 3 & -5 & 2 & 0 \\ 1 & 4 & -4 & 4 & -3 \\ -3 & 1 & -4 & -1 & 3 \\ -3 & -2 & 1 & -3 & 3 \end{bmatrix},\text{rank}(A) = 4
C_5x5_rank_018,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} 3 & -4 & -5 & -2 & 0 \\ 5 & -3 & 1 & -3 & -1 \\ 2 & -3 & -3 & 5 & -3 \\ -2 & 2 & -3 & 4 & 3 \\ 1 & -1 & -3 & 4 & 1 \end{bmatrix},\text{rank}(A) = 5
C_5x5_rank_019,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} 2 & -2 & 0 & 0 & -2 \\ 4 & -3 & -4 & 0 & -1 \\ 0 & -4 & 2 & -2 & 3 \\ 2 & -1 & -4 & 0 & 1 \\ 2 & -2 & 0 & 0 & -2 \end{bmatrix},\text{rank}(A) = 3
C_5x5_rank_020,rank,Find the rank of the 5×5 matrix A.,A = \begin{bmatrix} -2 & 12 & -8 & 1 & -4 \\ 3 & 4 & -2 & 4 & 3 \\ 3 & -2 & 2 & 4 & 7 \\ 0 & -3 & 2 & 0 & 2 \\ -2 & 3 & -2 & 1 & 2 \end{bmatrix},\text{rank}(A) = 3
C_5x5_trace_001,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} -9 & 9 & -4 & -5 & 8 \\ 3 & 5 & 6 & -5 & 9 \\ -1 & 1 & -3 & 9 & -1 \\ -9 & -9 & -2 & 8 & -8 \\ 6 & -3 & -9 & -1 & 2 \end{bmatrix},\text{tr}(A) = 3
C_5x5_trace_002,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} 2 & 7 & 7 & 1 & 9 \\ -1 & 0 & 1 & 2 & -3 \\ 8 & 5 & -4 & 7 & -5 \\ 5 & 6 & 9 & -7 & -7 \\ 5 & 6 & -2 & -4 & -5 \end{bmatrix},\text{tr}(A) = -14
C_5x5_trace_003,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} 5 & 6 & 4 & 7 & -3 \\ -5 & 4 & -2 & 4 & -8 \\ 5 & -7 & -6 & -8 & -7 \\ 5 & -7 & -1 & -1 & -6 \\ 1 & 0 & 0 & -6 & 7 \end{bmatrix},\text{tr}(A) = 9
C_5x5_trace_004,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} 1 & 5 & 2 & -3 & 3 \\ -7 & 4 & -7 & 3 & -4 \\ 1 & 1 & -6 & 8 & -8 \\ -5 & -7 & -7 & 0 & 2 \\ -5 & 2 & 5 & 3 & -7 \end{bmatrix},\text{tr}(A) = -8
C_5x5_trace_005,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} -5 & 2 & -4 & -6 & 4 \\ 5 & -5 & -2 & -8 & -8 \\ -2 & 1 & 7 & 9 & -4 \\ 0 & -8 & 5 & 4 & 3 \\ 7 & 1 & -8 & 6 & -8 \end{bmatrix},\text{tr}(A) = -7
C_5x5_trace_006,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} -2 & -6 & 0 & 2 & -4 \\ 1 & -5 & 5 & 3 & -5 \\ -4 & -9 & 6 & 7 & -9 \\ 7 & -8 & -2 & -9 & -8 \\ 3 & 4 & -7 & 2 & 9 \end{bmatrix},\text{tr}(A) = -1
C_5x5_trace_007,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} 7 & -5 & 0 & 6 & 9 \\ 6 & -9 & -7 & 4 & 0 \\ -4 & 8 & -4 & 1 & -7 \\ 7 & -8 & -1 & -7 & 6 \\ -7 & -6 & -5 & -7 & -8 \end{bmatrix},\text{tr}(A) = -21
C_5x5_trace_008,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} 8 & -2 & 1 & -1 & 0 \\ 4 & -7 & 8 & 3 & -3 \\ 5 & 7 & 5 & -4 & -7 \\ 6 & 9 & -9 & 0 & 0 \\ 3 & -2 & -8 & 9 & -9 \end{bmatrix},\text{tr}(A) = -3
C_5x5_trace_009,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} -9 & 1 & -4 & -9 & 3 \\ -4 & -1 & 4 & -1 & 3 \\ -3 & -9 & 3 & 7 & 9 \\ -4 & 9 & -8 & 5 & 1 \\ 9 & -6 & 6 & -6 & 9 \end{bmatrix},\text{tr}(A) = 7
C_5x5_trace_010,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} -6 & -9 & 3 & 7 & -6 \\ -2 & -9 & 0 & 0 & -9 \\ 7 & 6 & -1 & 2 & -8 \\ -8 & -7 & -6 & -4 & -2 \\ -2 & 6 & -7 & -1 & -8 \end{bmatrix},\text{tr}(A) = -28
C_5x5_trace_011,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} -9 & -6 & -7 & 8 & -4 \\ -8 & -7 & -2 & -8 & 0 \\ 6 & 1 & -9 & 7 & -6 \\ 2 & -9 & -6 & -4 & 2 \\ -8 & -6 & 9 & -4 & 6 \end{bmatrix},\text{tr}(A) = -23
C_5x5_trace_012,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} -9 & -4 & -9 & 7 & 5 \\ 9 & 6 & 9 & 0 & -8 \\ -7 & -8 & -6 & 5 & -2 \\ 3 & 9 & -2 & -1 & 2 \\ -6 & -2 & 5 & -5 & 1 \end{bmatrix},\text{tr}(A) = -9
C_5x5_trace_013,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} 3 & 7 & 2 & -4 & -3 \\ -9 & -1 & 3 & -9 & -3 \\ -9 & 7 & -2 & 1 & 6 \\ 2 & -5 & -3 & 5 & -1 \\ -9 & -2 & 6 & -8 & -2 \end{bmatrix},\text{tr}(A) = 3
C_5x5_trace_014,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} 4 & 2 & -8 & -3 & 5 \\ 8 & 4 & -6 & 8 & 5 \\ -5 & 1 & 6 & 5 & 1 \\ 0 & 1 & 2 & 5 & 9 \\ 5 & -4 & 0 & 0 & 4 \end{bmatrix},\text{tr}(A) = 23
C_5x5_trace_015,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} 4 & -6 & -8 & 8 & -4 \\ -8 & -4 & -8 & -8 & 2 \\ -6 & -4 & -3 & 5 & 9 \\ 3 & 9 & 4 & -2 & 5 \\ -6 & -5 & 5 & 9 & -7 \end{bmatrix},\text{tr}(A) = -12
C_5x5_trace_016,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} -1 & 1 & -5 & 5 & 0 \\ 7 & 9 & 7 & -5 & -9 \\ 1 & -1 & -6 & -9 & 4 \\ -6 & 7 & 1 & -7 & 0 \\ 4 & 0 & -5 & 2 & -2 \end{bmatrix},\text{tr}(A) = -7
C_5x5_trace_017,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} -5 & -9 & 0 & 5 & -7 \\ -6 & -4 & 7 & -9 & 3 \\ 7 & 3 & -8 & 0 & -3 \\ -2 & -8 & 7 & -1 & -2 \\ 7 & 7 & 6 & 7 & -3 \end{bmatrix},\text{tr}(A) = -21
